familia,especie_ou_subespecie_variedade,categoria,lista_2014
Begoniaceae,Begonia collaris,EN,0
Begoniaceae,Begonia concinna,EN,0
Begoniaceae,Begonia crispula,CR,1
Begoniaceae,Begonia curtii,VU,1
Begoniaceae,Begonia densifolia,EN,0
Begoniaceae,Begonia dentatiloba,EN,1
Begoniaceae,Begonia depauperata,EN,0
Begoniaceae,Begonia edmundoi,EN,0
Begoniaceae,Begonia epipsila,EN,0
Begoniaceae,Begonia espiritosantensis,EN,1
Begoniaceae,Begonia friburgensis,EN,0
Begoniaceae,Begonia handroi,EN,1
Begoniaceae,Begonia ibitiocensis,EN,1
Begoniaceae,Begonia inconspicua,CR,1
Begoniaceae,Begonia itaguassuensis,EN,1
Begoniaceae,Begonia itatinensis,EN,1
Begoniaceae,Begonia jocelinoi,CR,0
Begoniaceae,Begonia jureiensis,CR,1
Begoniaceae,Begonia kuhlmannii,EN,1
Begoniaceae,Begonia lanstyakii,CR,0
Begoniaceae,Begonia larorum,CR,1
Begoniaceae,Begonia lunaris,EN,0
Begoniaceae,Begonia olsoniae,VU,0
Begoniaceae,Begonia organensis,EN,1
Begoniaceae,Begonia paranaensis,EN,1
Begoniaceae,Begonia paulensis,EN,1
Begoniaceae,Begonia perdusenii,EN,1
Begoniaceae,Begonia piresiana,CR,1
Begoniaceae,Begonia pluvialis,EN,1
Begoniaceae,Begonia polygonifolia,EN,1
Begoniaceae,Begonia ramentacea,VU,0
Begoniaceae,Begonia rubropilosa,CR,0
Begoniaceae,Begonia ruschii,CR,1
Begoniaceae,Begonia salesopolensis,CR,1
Begoniaceae,Begonia sanguinea,VU,0
Begoniaceae,Begonia santoslimae,EN,1
Begoniaceae,Begonia scharffii,CR,1
Begoniaceae,Begonia semidigitata,EN,0
Begoniaceae,Begonia stenolepis,EN,1
Begoniaceae,Begonia sylvatica,EN,1
Begoniaceae,Begonia sylvestris,EN,0
Begoniaceae,Begonia toledoana,EN,1
Begoniaceae,Begonia tomentosa,VU,0
Begoniaceae,Begonia undulata,EN,1
Begoniaceae,Begonia venosa,CR,1
Begoniaceae,Begonia vicina,EN,1
Berberidaceae,Berberis campos-portoi,CR,1
Bignoniaceae,Adenocalymma dichilum,EN,1
Bignoniaceae,Adenocalymma ubatubense,CR,1
Bignoniaceae,Anemopaegma arvense,EN,1
Bignoniaceae,Anemopaegma mirabile,CR,1
Bignoniaceae,Bignonia costata,VU,0
Bignoniaceae,Fridericia crassa,VU,1
Bignoniaceae,Fridericia elegans,EN,0
Bignoniaceae,Handroanthus arianeae,EN,1
Bignoniaceae,Handroanthus botelhensis,EN,0
Bignoniaceae,Handroanthus cristatus,EN,0
Bignoniaceae,Handroanthus grandiflorus,CR,0
Bignoniaceae,Handroanthus riodocensis,EN,1
Bignoniaceae,Handroanthus spongiosus,EN,1
Bignoniaceae,Jacaranda crassifolia,EN,1
Bignoniaceae,Jacaranda egleri,CR,1
Bignoniaceae,Jacaranda grandifoliolata,EN,1
Bignoniaceae,Jacaranda microcalyx,EN,1
Bignoniaceae,Jacaranda rugosa,EN,1
Bignoniaceae,Paratecoma peroba,EN,1
Bignoniaceae,Pleonotoma bracteata,VU,1
Bignoniaceae,Sparattosperma catingae,EN,1
Bignoniaceae,Tabebuia cassinoides,VU,1
Bignoniaceae,Tabebuia nodosa,EN,0
Blechnaceae,Austroblechnum andinum,CR,1
Blechnaceae,Austroblechnum squamipes,EN,1
Blechnaceae,Blechnum heringeri,VU,1
Blechnaceae,Cranfillia caudata,VU,1
Boraginaceae,Cordia blanchetii,EN,0
Boraginaceae,Cordia candida,EN,0
Boraginaceae,Cordia fusca,EN,0
Boraginaceae,Cordia gardneri,EN,0
Boraginaceae,Cordia hatschbachii,VU,0
Boraginaceae,Cordia latiloba,EN,0
Boraginaceae,Cordia ochnacea,EN,0
Boraginaceae,Cordia restingae,EN,0
Boraginaceae,Cordia ulei,EN,0
Bromeliaceae,Aechmea alopecurus,EN,1
Bromeliaceae,Aechmea amicorum,EN,1
Bromeliaceae,Aechmea apocalyptica,VU,1
Bromeliaceae,Aechmea azurea,VU,1
Bromeliaceae,Aechmea bambusoides,VU,1
Bromeliaceae,Aechmea caesia,EN,0
Bromeliaceae,Aechmea cariocae,EN,1
Bromeliaceae,Aechmea castanea,EN,1
Bromeliaceae,Aechmea echinata,EN,1
Bromeliaceae,Aechmea fasciata,VU,0
Bromeliaceae,Aechmea fosteriana,EN,1
Bromeliaceae,Aechmea kertesziae,EN,1
Bromeliaceae,Aechmea kleinii,EN,1
Bromeliaceae,Aechmea macrochlamys,EN,1
Bromeliaceae,Aechmea marginalis,CR,1
Bromeliaceae,Aechmea muricata,EN,1
Bromeliaceae,Aechmea mutica,EN,1
Bromeliaceae,Aechmea orlandiana,CR,1
Bromeliaceae,Aechmea sphaerocephala,EN,1
Bromeliaceae,Aechmea triangularis,EN,1
Bromeliaceae,Aechmea vanhoutteana,VU,1
Bromeliaceae,Aechmea werdermannii,EN,1
Bromeliaceae,Aechmea winkleri,CR,1
Bromeliaceae,Alcantarea benzingii,CR,1
Bromeliaceae,Alcantarea duarteana,EN,1
Bromeliaceae,Alcantarea farneyi,CR,1
Bromeliaceae,Alcantarea geniculata,EN,1
Bromeliaceae,Alcantarea glaziouana,EN,1
Bromeliaceae,Alcantarea heloisae,EN,0
Bromeliaceae,Alcantarea imperialis,VU,1
Bromeliaceae,Alcantarea martinellii,VU,0
Bromeliaceae,Alcantarea nahoumii,VU,1
Bromeliaceae,Alcantarea nevaresii,VU,1
Bromeliaceae,Alcantarea tortuosa,VU,0
Bromeliaceae,Alcantarea vinicolor,EN,1
Bromeliaceae,Araeococcus montanus,EN,1
Bromeliaceae,Billbergia brasiliensis,EN,1
Bromeliaceae,Bromelia braunii,CR,1
Bromeliaceae,Canistropsis albiflora,VU,1
Bromeliaceae,Canistropsis elata,CR,1
Bromeliaceae,Canistropsis marceloi,VU,0
Bromeliaceae,Canistropsis pulcherrima,EN,0
Bromeliaceae,Canistrum alagoanum,EN,1
Bromeliaceae,Canistrum aurantiacum,EN,1
Bromeliaceae,Canistrum camacaense,EN,1
Bromeliaceae,Canistrum fosterianum,CR,1
Bromeliaceae,Canistrum guzmanioides,EN,1
Bromeliaceae,Canistrum montanum,EN,1
Bromeliaceae,Canistrum pickelii,VU,1
Bromeliaceae,Canistrum triangulare,EN,1
Bromeliaceae,Cryptanthus bromelioides,EN,0
Bromeliaceae,Cryptanthus capitatus,EN,1
Bromeliaceae,Cryptanthus coriaceus,EN,1
Bromeliaceae,Cryptanthus dorothyae,EN,1
Bromeliaceae,Cryptanthus maritimus,EN,1
Bromeliaceae,Cryptanthus minarum,EN,1
Bromeliaceae,Cryptanthus sinuosus,EN,0
Bromeliaceae,Cryptanthus zonatus,VU,1
Bromeliaceae,Deuterocohnia meziana,VU,1
Bromeliaceae,Dyckia agudensis,CR,1
Bromeliaceae,Dyckia delicata,CR,1
Bromeliaceae,Dyckia distachya,CR,1
Bromeliaceae,Dyckia fosteriana,EN,1
Bromeliaceae,Dyckia hatschbachii,CR,1
Bromeliaceae,Dyckia ibiramensis,EN,1
Bromeliaceae,Dyckia maritima,EN,1
Bromeliaceae,Dyckia martinellii,CR,0
Bromeliaceae,Dyckia monticola,CR,1
Bromeliaceae,Dyckia rariflora,EN,1
Bromeliaceae,Dyckia reitzii,EN,1
Bromeliaceae,Dyckia remotiflora,EN,1
Bromeliaceae,Dyckia ursina,CR,1
Bromeliaceae,Eduandrea selloana,EN,1
Bromeliaceae,Encholirium biflorum,CR,1
Bromeliaceae,Encholirium disjunctum,CR,1
Bromeliaceae,Encholirium gracile,EN,1
Bromeliaceae,Encholirium heloisae,EN,1
Bromeliaceae,Encholirium horridum,EN,1
Bromeliaceae,Encholirium irwinii,CR,1
Bromeliaceae,Encholirium kranzianum,CR,0
Bromeliaceae,Encholirium longiflorum,CR,1
Bromeliaceae,Encholirium luxor,EN,1
Bromeliaceae,Encholirium pedicellatum,CR,1
Bromeliaceae,Encholirium scrutor,EN,1
Bromeliaceae,Encholirium splendidum,EN,0
Bromeliaceae,Encholirium vogelii,CR,1
Bromeliaceae,Fernseea bocainensis,CR,1
Bromeliaceae,Fernseea itatiaiae,EN,1
Bromeliaceae,Guzmania monostachia,VU,1
Bromeliaceae,Guzmania sanguinea,EN,1
Bromeliaceae,Hohenbergia castellanosii,EN,1
Bromeliaceae,Hohenbergia correia-araujoi,CR,1
Bromeliaceae,Hohenbergia littoralis,EN,1
Bromeliaceae,Hoplocryptanthus caracensis,CR,1
Bromeliaceae,Hoplocryptanthus glaziovii,CR,1
Bromeliaceae,Karawata depressa,EN,1
Bromeliaceae,Karawata gustavoi,CR,1
Bromeliaceae,Lapanthus duartei,EN,1
Bromeliaceae,Lymania alvimii,EN,1
Bromeliaceae,Lymania azurea,EN,1
Bromeliaceae,Lymania brachycaulis,EN,1
Bromeliaceae,Lymania corallina,EN,1
Bromeliaceae,Lymania globosa,EN,1
Bromeliaceae,Lymania spiculata,CR,1
Bromeliaceae,Neoregelia abendrothae,EN,0
Bromeliaceae,Neoregelia angustibracteolata,CR,1
Bromeliaceae,Neoregelia bragarum,EN,0
Bromeliaceae,Neoregelia brownii,CR,1
Bromeliaceae,Neoregelia coimbrae,EN,0
Bromeliaceae,Neoregelia coriacea,EN,0
Bromeliaceae,Neoregelia eltoniana,EN,0
Bromeliaceae,Neoregelia fosteriana,CR,0
Bromeliaceae,Neoregelia hoehneana,EN,1
Bromeliaceae,Neoregelia indecora,EN,0
Bromeliaceae,Neoregelia inexspectata,EN,1
Bromeliaceae,Neoregelia lactea,CR,0
Bromeliaceae,Neoregelia leprosa,VU,1
Bromeliaceae,Neoregelia leucophoea,EN,0
Bromeliaceae,Neoregelia longipedicellata,CR,0
Bromeliaceae,Neoregelia macahensis,EN,0
Bromeliaceae,Neoregelia menescalii,EN,1
Bromeliaceae,Neoregelia oligantha,VU,1
Bromeliaceae,Neoregelia paulistana,EN,1
Bromeliaceae,Neoregelia pernambucana,EN,1
Bromeliaceae,Neoregelia petropolitana,EN,0
Bromeliaceae,Neoregelia roethii,CR,0
Bromeliaceae,Neoregelia ruschii,EN,1
Bromeliaceae,Neoregelia sanguinea,EN,1
Bromeliaceae,Neoregelia sapiatibensis,EN,0
Bromeliaceae,Neoregelia tenebrosa,EN,0
Bromeliaceae,Nidularium altimontanum,CR,0
Bromeliaceae,Nidularium angustifolium,EN,0
Bromeliaceae,Nidularium apiculatum,VU,0
Bromeliaceae,Nidularium atalaiaense,EN,1
Bromeliaceae,Nidularium azureum,EN,1
Bromeliaceae,Nidularium bocainense,EN,1
Bromeliaceae,Nidularium corallinum,EN,1
Bromeliaceae,Nidularium ferrugineum,CR,1
Bromeliaceae,Nidularium fradense,EN,0
Bromeliaceae,Nidularium fulgens,VU,0
Bromeliaceae,Nidularium itatiaiae,EN,1
Bromeliaceae,Nidularium jonesianum,EN,1
Bromeliaceae,Nidularium kautskyanum,EN,1
Bromeliaceae,Nidularium mangaratibense,CR,1
Bromeliaceae,Nidularium minutum,VU,1
Bromeliaceae,Nidularium rosulatum,VU,1
Bromeliaceae,Nidularium serratum,VU,1
Bromeliaceae,Nidularium utriculosum,CR,1
Bromeliaceae,Nidularium viridipetalum,EN,0
Bromeliaceae,Orthophytum duartei,EN,1
Bromeliaceae,Orthophytum foliosum,VU,1
Bromeliaceae,Orthophytum fosterianum,EN,1
Bromeliaceae,Orthophytum grossiorum,EN,1
Bromeliaceae,Orthophytum magalhaesii,EN,1
Bromeliaceae,Orthophytum zanonii,CR,1
Bromeliaceae,Pitcairnia albiflos,VU,1
Bromeliaceae,Pitcairnia bradei,CR,1
Bromeliaceae,Pitcairnia burlemarxii,CR,1
Bromeliaceae,Pitcairnia corcovadensis,VU,0
Bromeliaceae,Pitcairnia decidua,EN,1
Bromeliaceae,Pitcairnia encholirioides,EN,1
Bromeliaceae,Pitcairnia glaziovii,EN,1
Bromeliaceae,Pitcairnia insularis,CR,0
Bromeliaceae,Pitcairnia limae,CR,1
Bromeliaceae,Pitcairnia staminea,EN,0
Bromeliaceae,Pitcairnia suaveolens,EN,0
Bromeliaceae,Pitcairnia wendtiae,CR,0
Bromeliaceae,Portea alatisepala,VU,1
Bromeliaceae,Portea fosteriana,EN,1
Bromeliaceae,Portea grandiflora,VU,1
Bromeliaceae,Portea kermesina,EN,1
Bromeliaceae,Portea nana,EN,1
Bromeliaceae,Quesnelia kautskyi,VU,1
Bromeliaceae,Quesnelia lateralis,VU,0
Bromeliaceae,Quesnelia seideliana,EN,1
Bromeliaceae,Rokautskyia caulescens,EN,1
Bromeliaceae,Rokautskyia exaltata,EN,1
Bromeliaceae,Rokautskyia fernseeoides,CR,1
Bromeliaceae,Rokautskyia odoratissima,EN,1
Bromeliaceae,Rokautskyia pseudoscaposa,EN,1
Bromeliaceae,Rokautskyia robertokautskyi,CR,1
Bromeliaceae,Rokautskyia scaposa,EN,1
Bromeliaceae,Rokautskyia whitmanii,CR,1
Bromeliaceae,Sincoraea amoena,EN,1
Bromeliaceae,Sincoraea humilis,CR,1
Bromeliaceae,Stigmatodon amadoi,CR,1
Bromeliaceae,Stigmatodon brassicoides,EN,1
Bromeliaceae,Stigmatodon costae,CR,1
Bromeliaceae,Stigmatodon funebris,EN,1
Bromeliaceae,Stigmatodon goniorachis,EN,0
Bromeliaceae,Stigmatodon harrylutheri,CR,1
Bromeliaceae,Tillandsia afonsoana,CR,1
Bromeliaceae,Tillandsia araujei,EN,1
Bromeliaceae,Tillandsia brachyphylla,EN,1
Bromeliaceae,Tillandsia carminea,EN,0
Bromeliaceae,Tillandsia crocata,EN,1
Bromeliaceae,Tillandsia grazielae,EN,1
Bromeliaceae,Tillandsia heubergeri,VU,1
Bromeliaceae,Tillandsia jonesii,CR,1
Bromeliaceae,Tillandsia kautskyi,VU,1
Bromeliaceae,Tillandsia neglecta,CR,1
Bromeliaceae,Tillandsia reclinata,CR,1
Bromeliaceae,Tillandsia roseiflora,EN,0
Bromeliaceae,Tillandsia sucrei,CR,1
Bromeliaceae,Tillandsia xiphioides,EN,1
Bromeliaceae,Vriesea agostiniana,EN,0
Bromeliaceae,Vriesea altimontana,EN,1
Bromeliaceae,Vriesea altomacaensis,VU,1
Bromeliaceae,Vriesea amethystina,CR,1
Bromeliaceae,Vriesea arachnoidea,EN,1
Bromeliaceae,Vriesea biguassuensis,EN,1
Bromeliaceae,Vriesea bleherae,CR,1
Bromeliaceae,Vriesea botafogensis,EN,1
Bromeliaceae,Vriesea cacuminis,EN,1
Bromeliaceae,Vriesea calimaniana,CR,1
Bromeliaceae,Vriesea cearensis,EN,1
Bromeliaceae,Vriesea delicatula,VU,1
Bromeliaceae,Vriesea diamantinensis,EN,1
Bromeliaceae,Vriesea eltoniana,EN,1
Bromeliaceae,Vriesea fluminensis,EN,0
Bromeliaceae,Vriesea fontourae,CR,0
Bromeliaceae,Vriesea fradensis,CR,0
Bromeliaceae,Vriesea garlippiana,EN,0
Bromeliaceae,Vriesea gracilior,VU,1
Bromeliaceae,Vriesea kautskyana,VU,1
Bromeliaceae,Vriesea leptantha,CR,1
Bromeliaceae,Vriesea longistaminea,CR,1
Bromeliaceae,Vriesea menescalii,EN,1
Bromeliaceae,Vriesea minarum,EN,1
Bromeliaceae,Vriesea nubicola,CR,0
Bromeliaceae,Vriesea pastuchoffiana,EN,1
Bromeliaceae,Vriesea penduliflora,EN,1
Bromeliaceae,Vriesea pinottii,EN,1
Bromeliaceae,Vriesea racinae,EN,1
Bromeliaceae,Vriesea rubyae,EN,1
Bromeliaceae,Vriesea saundersii,EN,0
Bromeliaceae,Vriesea saxicola,EN,1
Bromeliaceae,Vriesea sazimae,VU,1
Bromeliaceae,Vriesea sucrei,EN,1
Bromeliaceae,Vriesea teresopolitana,CR,0
Bromeliaceae,Vriesea thyrsoidea,EN,0
Bromeliaceae,Vriesea vidalii,VU,0
Bromeliaceae,Vriesea warmingii,EN,0
Bromeliaceae,Vriesea wawranea,EN,1
Bromeliaceae,Vriesea weberi,CR,1
Bromeliaceae,Vriesea zildae,VU,0
Bromeliaceae,Wittrockia superba,EN,1
Bruchiaceae,Pringleella subulata,EN,1
Burseraceae,Bursera pereirae,EN,0
Burseraceae,Bursera simaruba,VU,1
Burseraceae,Dacryodes edilsonii,EN,1
Burseraceae,Protium bahianum,EN,1
Burseraceae,Protium breviacuminatum,EN,0
Burseraceae,Protium catuaba,VU,0
Burseraceae,Protium giganteum var. crassifolium,VU,1
Burseraceae,Protium glaziovii,EN,0
Burseraceae,Protium icicariba var. talmonii,EN,1
Burseraceae,Protium inodorum,EN,1
Burseraceae,Protium occhionii,EN,1
Burseraceae,Trattinnickia ferruginea,EN,1
Burseraceae,Trattinnickia mensalis,EN,1
Cactaceae,Arrojadoa bahiensis,EN,1
Cactaceae,Arrojadoa eriocaulis,EN,1
Cactaceae,Arthrocereus glaziovii,EN,1
Cactaceae,Arthrocereus melanurus subsp. melanurus,EN,1
Cactaceae,Arthrocereus melanurus subsp. magnus,EN,1
Cactaceae,Arthrocereus melanurus subsp. odorus,EN,1
Cactaceae,Arthrocereus rondonianus,EN,1
Cactaceae,Brasilicereus markgrafii,EN,1
Cactaceae,Cereus mirabella,VU,1
Cactaceae,Cipocereus bradei,VU,1
Cactaceae,Cipocereus crassisepalus,EN,1
Cactaceae,Cipocereus laniflorus,EN,1
Cactaceae,Cipocereus minensis,VU,1
Cactaceae,Cipocereus pusilliflorus,CR,1
Cactaceae,Coleocephalocereus buxbaumianus subsp. flavisetus,VU,1
Cactaceae,Coleocephalocereus purpureus,EN,1
Cactaceae,Discocactus bahiensis,VU,1
Cactaceae,Discocactus catingicola,VU,1
Cactaceae,Discocactus horstii,CR,1
Cactaceae,Discocactus pseudoinsignis,CR,1
Cactaceae,Discocactus zehntneri,VU,1
Cactaceae,Echinopsis calochlora,CR,1
Cactaceae,Echinopsis oxygona,EN,1
Cactaceae,Espostoopsis dybowskii,EN,1
Cactaceae,Facheiroa cephaliomelana,EN,1
Cactaceae,Facheiroa cephaliomelana subsp. estevesii,EN,1
Cactaceae,Facheiroa ulei,EN,1
Cactaceae,Frailea buenekeri,EN,1
Cactaceae,Frailea castanea,EN,1
Cactaceae,Frailea mammifera,CR,1
Cactaceae,Frailea phaeodisca,EN,1
Cactaceae,Frailea pumila,VU,1
Cactaceae,Frailea pygmaea,VU,1
Cactaceae,Gymnocalycium denudatum,EN,1
Cactaceae,Hatiora herminiae,VU,1
Cactaceae,Melocactus azureus,EN,1
Cactaceae,Melocactus conoideus,CR,1
Cactaceae,Melocactus deinacanthus,CR,1
Cactaceae,Melocactus ferreophilus,EN,1
Cactaceae,Melocactus glaucescens,EN,1
Cactaceae,Melocactus lanssensianus,EN,1
Cactaceae,Melocactus pachyacanthus,EN,1
Cactaceae,Melocactus paucispinus,VU,1
Cactaceae,Melocactus violaceus,VU,1
Cactaceae,Melocactus violaceus subsp. ritteri,EN,1
Cactaceae,Micranthocereus albicephalus,EN,1
Cactaceae,Micranthocereus auriazureus,EN,1
Cactaceae,Micranthocereus dolichospermaticus,EN,1
Cactaceae,Micranthocereus polyanthus,EN,1
Cactaceae,Micranthocereus streckeri,CR,1
Cactaceae,Micranthocereus violaciflorus,EN,1
Cactaceae,Parodia concinna,EN,1
Cactaceae,Parodia crassigibba,EN,1
Cactaceae,Parodia erinacea,EN,1
Cactaceae,Parodia mammulosa,EN,1
Cactaceae,Parodia oxycostata,VU,1
Cactaceae,Parodia rechensis,CR,1
Cactaceae,Parodia scopa,EN,1
Cactaceae,Pereskia aureiflora,VU,1
Cactaceae,Pilosocereus aurisetus subsp. aurilanatus,EN,1
Cactaceae,Pilosocereus azulensis,CR,1
Cactaceae,Pilosocereus floccosus subsp. quadricostatus,EN,1
Cactaceae,Pilosocereus fulvilanatus,EN,1
Cactaceae,Pilosocereus glaucochrous,VU,1
Cactaceae,Pilosocereus magnificus,EN,1
Cactaceae,Pilosocereus multicostatus,EN,1
Cactaceae,Pilosocereus ulei,EN,0
Cactaceae,Rhipsalis agudoensis,EN,0
Cactaceae,Rhipsalis cereoides,CR,1
Cactaceae,Rhipsalis flagelliformis,EN,0
Cactaceae,Rhipsalis mesembryanthemoides,EN,0
Cactaceae,Rhipsalis ormindoi,VU,0
Cactaceae,Rhipsalis pacheco-leonis,EN,1
Cactaceae,Rhipsalis paradoxa subsp. septentrionalis,EN,1
Cactaceae,Rhipsalis pentaptera,CR,0
Cactaceae,Rhipsalis triangularis,EN,0
Cactaceae,Schlumbergera kautskyi,EN,1
Cactaceae,Schlumbergera microsphaerica,VU,1
Cactaceae,Schlumbergera opuntioides,VU,1
Cactaceae,Schlumbergera russelliana,EN,0
Cactaceae,Tacinga braunii,VU,1
Cactaceae,Uebelmannia buiningii,CR,1
Cactaceae,Uebelmannia gummifera,VU,1
Cactaceae,Uebelmannia pectinifera,EN,1
Calophyllaceae,Caraipa balbinensis,CR,0
Calophyllaceae,Caraipa rodriguesii,VU,0
Calophyllaceae,Kielmeyera albopunctata,VU,0
Calophyllaceae,Kielmeyera aureovinosa,EN,0
Calophyllaceae,Kielmeyera bifaria,EN,0
Calophyllaceae,Kielmeyera decipiens,CR,0
Calophyllaceae,Kielmeyera elata,EN,0
Calophyllaceae,Kielmeyera excelsa,VU,0
Calophyllaceae,Kielmeyera fatimae,EN,0
Calophyllaceae,Kielmeyera ferruginosa,CR,0
Calophyllaceae,Kielmeyera gracilis,EN,0
Calophyllaceae,Kielmeyera insignis,EN,0
Calophyllaceae,Kielmeyera itacarensis,EN,0
Calophyllaceae,Kielmeyera marauensis,EN,0
Calophyllaceae,Kielmeyera occhioniana,EN,1
Calophyllaceae,Kielmeyera rizziniana,EN,0
Calophyllaceae,Kielmeyera rufotomentosa,EN,1
Calophyllaceae,Kielmeyera rupestris,CR,1
Calophyllaceae,Kielmeyera sigillata,CR,1
Calyceraceae,Boopis bupleuroides,EN,1
Calyceraceae,Boopis itatiaiae,EN,1
Campanulaceae,Lobelia hilaireana,EN,1
Campanulaceae,Lobelia langeana,EN,1
Campanulaceae,Lobelia santos-limae,CR,1
Canellaceae,Cinnamodendron axillare,EN,0
Canellaceae,Cinnamodendron occhionianum,CR,0
Cannabaceae,Celtis orthacanthos,EN,0
Capparaceae,Colicodendron bahianum,VU,0
Capparaceae,Neocalyptrocalyx nectareus,EN,0
Caprifoliaceae,Valeriana glaziovii Taub.,EN,1
Caprifoliaceae,Valeriana glechomifolia,EN,1
Caprifoliaceae,Valeriana organensis,CR,1
Caprifoliaceae,Valeriana reitziana Borsini,VU,1
Caprifoliaceae,Valeriana tajuvensis,VU,1
Cardiopteridaceae,Citronella engleriana,EN,0
Celastraceae,Monteverdia acanthophylla,VU,1
Celastraceae,Monteverdia chapadensis,EN,0
Celastraceae,Monteverdia fugax,EN,0
Celastraceae,Monteverdia horrida,EN,0
Celastraceae,Monteverdia longifolia,VU,0
Celastraceae,Monteverdia megalocarpa,EN,0
Celastraceae,Monteverdia psammophila,EN,0
Celastraceae,Monteverdia rupestris,VU,1
Celastraceae,Monteverdia samydiformis,CR,0
Celastraceae,Peritassa longifolia,VU,1
Celastraceae,Peritassa sadleri,CR,1
Celastraceae,Salacia mosenii,CR,1
Celastraceae,Tontelea corcovadensis,EN,0
Celastraceae,Tontelea lanceolata,EN,1
Celastraceae,Tontelea martiana,EN,1
Chrysobalanaceae,Couepia belemii,EN,1
Chrysobalanaceae,Couepia bondarii,EN,0
Chrysobalanaceae,Couepia carautae,CR,1
Chrysobalanaceae,Couepia coarctata,CR,0
Chrysobalanaceae,Couepia eriantha,VU,0
Chrysobalanaceae,Couepia insignis,EN,0
Chrysobalanaceae,Couepia joaquinae,CR,1
Chrysobalanaceae,Couepia leitaofilhoi,EN,1
Chrysobalanaceae,Couepia longipetiolata,EN,0
Chrysobalanaceae,Couepia meridionalis,CR,1
Chrysobalanaceae,Couepia oxossii,EN,0
Chrysobalanaceae,Couepia parvifolia,EN,0
Chrysobalanaceae,Couepia schottii,EN,1
Chrysobalanaceae,Exellodendron gracile,EN,1
Chrysobalanaceae,Hirtella angustifolia,VU,0
Chrysobalanaceae,Hirtella conduplicata,CR,0
Chrysobalanaceae,Hirtella floribunda,EN,0
Chrysobalanaceae,Hirtella glaziovii,EN,0
Chrysobalanaceae,Hirtella juruensis,EN,0
Chrysobalanaceae,Hirtella kuhlmannii,EN,0
Chrysobalanaceae,Hirtella lancifolia,VU,0
Chrysobalanaceae,Hirtella parviunguis,EN,1
Chrysobalanaceae,Hirtella prancei,EN,0
Chrysobalanaceae,Hirtella santosii,EN,1
Chrysobalanaceae,Hymenopus adolphoduckei,EN,0
Chrysobalanaceae,Hymenopus conferruminatus,CR,1
Chrysobalanaceae,Leptobalanus maguirei,EN,0
Chrysobalanaceae,Leptobalanus turbinatus,EN,0
Chrysobalanaceae,Licania arianeae,EN,1
Chrysobalanaceae,Licania belemii,EN,1
Chrysobalanaceae,Licania cymosa,EN,0
Chrysobalanaceae,Licania indurata,EN,1
Chrysobalanaceae,Licania lamentanda,EN,0
Chrysobalanaceae,Licania naviculistipula,EN,0
Chrysobalanaceae,Licania tocantina,EN,0
Chrysobalanaceae,Moquilea araneosa,VU,0
Chrysobalanaceae,Parinari alvimii,EN,0
Cistaceae,Crocanthemum brasiliensis,EN,1
Clusiaceae,Clusia aemygdioi,EN,1
Clusiaceae,Clusia burchellii,EN,0
Clusiaceae,Clusia diamantina,EN,0
Clusiaceae,Clusia fragrans,EN,0
Clusiaceae,Clusia immersa,EN,0
Clusiaceae,Clusia riedeliana,EN,0
Clusiaceae,Garcinia albuquerquei,EN,0
Clusiaceae,Lorostemon coelhoi,EN,0
Combretaceae,Combretum rupicola,CR,1
Combretaceae,Terminalia acuminata,EN,1
Commelinaceae,Dichorisandra acaulis,EN,1
Commelinaceae,Dichorisandra gaudichaudiana,EN,0
Commelinaceae,Dichorisandra glaziovii,VU,1
Commelinaceae,Dichorisandra leucophthalmos,VU,1
Commelinaceae,Dichorisandra nana,EN,0
Commelinaceae,Dichorisandra neglecta,CR,1
Commelinaceae,Dichorisandra odorata,VU,0
Commelinaceae,Dichorisandra oxypetala,EN,0
Commelinaceae,Dichorisandra picta,CR,0
Commelinaceae,Siderasis fuscata,EN,1
Connaraceae,Connarus marginatus,EN,0
Connaraceae,Rourea bahiensis,EN,0
Connaraceae,Rourea cnestidifolia,EN,1
Connaraceae,Rourea laurifolia,VU,0
Connaraceae,Rourea pseudospadicea,EN,1
Convolvulaceae,Bonamia umbellata,CR,0
Convolvulaceae,Distimake repens,EN,1
Convolvulaceae,Evolvulus chrysotrichos,EN,1
Convolvulaceae,Evolvulus glaziovii,VU,1
Convolvulaceae,Evolvulus kramerioides,VU,1
Convolvulaceae,Evolvulus rariflorus,VU,1
Convolvulaceae,Evolvulus riedelii,EN,1
Convolvulaceae,Evolvulus stellariifolius,EN,1
Convolvulaceae,Ipomoea carajasensis,VU,1
Convolvulaceae,Ipomoea cavalcantei,EN,1
Convolvulaceae,Ipomoea daturiflora,VU,1
Convolvulaceae,Ipomoea macedoi,CR,1
Convolvulaceae,Ipomoea subrevoluta,VU,1
Convolvulaceae,Jacquemontia cephalantha,VU,1
Convolvulaceae,Jacquemontia revoluta,EN,1
Crassulaceae,Crassula peduncularis,CR,1
Cucurbitaceae,Wilbrandia glaziovii,EN,0
Cunoniaceae,Lamanonia brasiliensis,EN,0
Cunoniaceae,Lamanonia ulei,EN,0
Cyperaceae,Bulbostylis distichoides,VU,1
Cyperaceae,Bulbostylis nesiotis,VU,1
Cyperaceae,Bulbostylis smithii,EN,1
Cyperaceae,Cyperus appendiculatus var. atlanticus,VU,1
Cyperaceae,Hypolytrum amorimii,CR,1
